source_split,filename,filepath,label_path,annotation_index,class_id,box_source,x1,y1,x2,y2,width_px,height_px
train,200_jpg.rf.2f59ca7eedba85be054fed48a4baeb98.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\200_jpg.rf.2f59ca7eedba85be054fed48a4baeb98.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\200_jpg.rf.2f59ca7eedba85be054fed48a4baeb98.txt,0,0,ground_truth_label,318.03,30.569999999999993,812.95,873.77,494.9200000000001,843.2
train,204_jpg.rf.2a61222b447dd7f7fb759b7c84710acb.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\204_jpg.rf.2a61222b447dd7f7fb759b7c84710acb.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\204_jpg.rf.2a61222b447dd7f7fb759b7c84710acb.txt,0,0,ground_truth_label,75.02500000000003,340.4699999999999,926.5350000000001,561.17,851.51,220.7
train,204_jpg.rf.2a61222b447dd7f7fb759b7c84710acb.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\204_jpg.rf.2a61222b447dd7f7fb759b7c84710acb.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\204_jpg.rf.2a61222b447dd7f7fb759b7c84710acb.txt,1,0,ground_truth_label,378.36,132.14499999999992,662.4,842.875,284.04,710.73
train,207_jpg.rf.99529417f2601a75352d8565392c1908.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\207_jpg.rf.99529417f2601a75352d8565392c1908.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\207_jpg.rf.99529417f2601a75352d8565392c1908.txt,0,0,ground_truth_label,522.0350000000001,330.56499999999994,882.3450000000003,638.855,360.31000000000006,308.29
train,208_jpg.rf.096189caf756485ae62b5d71c89fe994.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\208_jpg.rf.096189caf756485ae62b5d71c89fe994.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\208_jpg.rf.096189caf756485ae62b5d71c89fe994.txt,0,0,ground_truth_label,120.03000000000003,165.47500000000002,963.8700000000001,768.885,843.84,603.41
train,209_jpg.rf.22f0e33dab08d9789c282e5da333cf67.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\209_jpg.rf.22f0e33dab08d9789c282e5da333cf67.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\209_jpg.rf.22f0e33dab08d9789c282e5da333cf67.txt,0,0,ground_truth_label,86.695,203.81,890.565,679.53,803.87,475.72
train,211_jpg.rf.26adfe6ddf0c975e35201ab0f13af353.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\211_jpg.rf.26adfe6ddf0c975e35201ab0f13af353.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\211_jpg.rf.26adfe6ddf0c975e35201ab0f13af353.txt,0,0,ground_truth_label,588.03,96.565,1055.13,802.2950000000001,467.1,705.73
train,211_jpg.rf.26adfe6ddf0c975e35201ab0f13af353.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\211_jpg.rf.26adfe6ddf0c975e35201ab0f13af353.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\211_jpg.rf.26adfe6ddf0c975e35201ab0f13af353.txt,1,0,ground_truth_label,184.03000000000006,154.56499999999994,578.19,995.035,394.16,840.47
train,212_jpg.rf.a7c4513080bfa09eba728dd0949451e8.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\212_jpg.rf.a7c4513080bfa09eba728dd0949451e8.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\212_jpg.rf.a7c4513080bfa09eba728dd0949451e8.txt,0,0,ground_truth_label,112.03,82.57,594.63,765.1500000000001,482.59999999999997,682.58
train,213_jpg.rf.51772404df11f5ef0dd4abe351641d96.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\213_jpg.rf.51772404df11f5ef0dd4abe351641d96.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\213_jpg.rf.51772404df11f5ef0dd4abe351641d96.txt,0,0,ground_truth_label,307.5400000000001,38.20500000000004,810.1,878.7750000000001,502.56,840.57
train,213_jpg.rf.51772404df11f5ef0dd4abe351641d96.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\213_jpg.rf.51772404df11f5ef0dd4abe351641d96.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\213_jpg.rf.51772404df11f5ef0dd4abe351641d96.txt,1,0,ground_truth_label,700.0400000000001,470.71000000000004,1380.3400000000001,1128.97,680.3,658.26
train,214_jpg.rf.764e88bb9e8386aa009e080a9455ae21.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\214_jpg.rf.764e88bb9e8386aa009e080a9455ae21.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\214_jpg.rf.764e88bb9e8386aa009e080a9455ae21.txt,0,0,ground_truth_label,395.045,65.71000000000004,1040.895,759.61,645.85,693.9
train,214_jpg.rf.764e88bb9e8386aa009e080a9455ae21.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\214_jpg.rf.764e88bb9e8386aa009e080a9455ae21.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\214_jpg.rf.764e88bb9e8386aa009e080a9455ae21.txt,1,0,ground_truth_label,387.53499999999997,673.215,1344.525,1013.505,956.99,340.29
train,215_jpg.rf.73a0ecfd15097ecc8c5ddc6aa7d5d998.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\215_jpg.rf.73a0ecfd15097ecc8c5ddc6aa7d5d998.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\215_jpg.rf.73a0ecfd15097ecc8c5ddc6aa7d5d998.txt,0,0,ground_truth_label,220.03499999999997,282.57000000000005,1033.4250000000002,770.8100000000001,813.3900000000001,488.24
train,216_jpg.rf.b4fd87989aed79476b542e07ce33e5e1.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\216_jpg.rf.b4fd87989aed79476b542e07ce33e5e1.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\216_jpg.rf.b4fd87989aed79476b542e07ce33e5e1.txt,0,0,ground_truth_label,412.03000000000014,142.575,1131.91,714.7850000000001,719.88,572.21
train,217_jpg.rf.697d9fa70319db3e3134040a4c05348e.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\217_jpg.rf.697d9fa70319db3e3134040a4c05348e.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\217_jpg.rf.697d9fa70319db3e3134040a4c05348e.txt,0,0,ground_truth_label,198.365,58.80500000000001,846.315,769.9749999999999,647.95,711.17
train,218_jpg.rf.1ee376f024570eb842fc6ed98663f11c.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\218_jpg.rf.1ee376f024570eb842fc6ed98663f11c.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\218_jpg.rf.1ee376f024570eb842fc6ed98663f11c.txt,0,0,ground_truth_label,248.03499999999997,288.575,1154.005,688.2049999999999,905.97,399.63
train,219_jpg.rf.a29f80a5a42f84585e653f25c6d24a48.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\219_jpg.rf.a29f80a5a42f84585e653f25c6d24a48.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\219_jpg.rf.a29f80a5a42f84585e653f25c6d24a48.txt,0,0,ground_truth_label,573.385,27.620000000000005,1016.875,994.82,443.49,967.2
train,219_jpg.rf.a29f80a5a42f84585e653f25c6d24a48.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\219_jpg.rf.a29f80a5a42f84585e653f25c6d24a48.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\219_jpg.rf.a29f80a5a42f84585e653f25c6d24a48.txt,1,0,ground_truth_label,630.0500000000002,474.28499999999997,1026.75,1276.5149999999999,396.69999999999993,802.23
train,220_jpg.rf.5c8b3a48e5df02f26b07041d9a84f0e5.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\220_jpg.rf.5c8b3a48e5df02f26b07041d9a84f0e5.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\220_jpg.rf.5c8b3a48e5df02f26b07041d9a84f0e5.txt,0,0,ground_truth_label,607.545,220.70999999999998,1032.5549999999998,1077.55,425.01,856.84
train,220_jpg.rf.5c8b3a48e5df02f26b07041d9a84f0e5.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\220_jpg.rf.5c8b3a48e5df02f26b07041d9a84f0e5.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\220_jpg.rf.5c8b3a48e5df02f26b07041d9a84f0e5.txt,1,0,ground_truth_label,162.53999999999996,388.21500000000003,1001.0799999999999,986.745,838.54,598.53
train,221_jpg.rf.3eb188498462317d1dba91a09f093d2d.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\221_jpg.rf.3eb188498462317d1dba91a09f093d2d.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\221_jpg.rf.3eb188498462317d1dba91a09f093d2d.txt,0,0,ground_truth_label,344.03499999999997,174.57500000000016,972.8249999999999,895.5650000000002,628.79,720.99
train,222_jpg.rf.3b5cdf59b1bd57b9a16d59a31b4a2023.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\222_jpg.rf.3b5cdf59b1bd57b9a16d59a31b4a2023.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\222_jpg.rf.3b5cdf59b1bd57b9a16d59a31b4a2023.txt,0,0,ground_truth_label,432.03499999999997,88.57499999999999,772.785,782.9849999999999,340.74999999999994,694.41
train,222_jpg.rf.3b5cdf59b1bd57b9a16d59a31b4a2023.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\222_jpg.rf.3b5cdf59b1bd57b9a16d59a31b4a2023.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\222_jpg.rf.3b5cdf59b1bd57b9a16d59a31b4a2023.txt,1,0,ground_truth_label,310.03,220.57000000000005,909.05,966.83,599.02,746.26
train,223_jpg.rf.088b418b2d62ebf46b75513fbe6cc92d.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\223_jpg.rf.088b418b2d62ebf46b75513fbe6cc92d.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\223_jpg.rf.088b418b2d62ebf46b75513fbe6cc92d.txt,0,0,ground_truth_label,397.54,38.214999999999975,773.1600000000001,890.8050000000001,375.62,852.59
train,223_jpg.rf.088b418b2d62ebf46b75513fbe6cc92d.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\223_jpg.rf.088b418b2d62ebf46b75513fbe6cc92d.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\223_jpg.rf.088b418b2d62ebf46b75513fbe6cc92d.txt,1,0,ground_truth_label,432.5400000000001,728.2149999999998,1176.7800000000002,1013.1249999999999,744.24,284.91
train,224_jpg.rf.d15d200cea75e64c6614d4eac7e71177.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\224_jpg.rf.d15d200cea75e64c6614d4eac7e71177.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\224_jpg.rf.d15d200cea75e64c6614d4eac7e71177.txt,0,0,ground_truth_label,246.02999999999997,36.57499999999999,630.89,919.8050000000001,384.86,883.23
train,224_jpg.rf.d15d200cea75e64c6614d4eac7e71177.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\224_jpg.rf.d15d200cea75e64c6614d4eac7e71177.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\224_jpg.rf.d15d200cea75e64c6614d4eac7e71177.txt,1,0,ground_truth_label,314.03499999999997,720.5699999999999,1036.725,979.1099999999999,722.69,258.54
train,225_jpg.rf.05bfc02668788dfb24f4ae95259da446.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\225_jpg.rf.05bfc02668788dfb24f4ae95259da446.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\225_jpg.rf.05bfc02668788dfb24f4ae95259da446.txt,0,0,ground_truth_label,224.03500000000008,306.56499999999994,1157.465,775.495,933.4299999999998,468.93
train,226_jpg.rf.93a63cdafd2bed9235beb60eab03ecc0.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\226_jpg.rf.93a63cdafd2bed9235beb60eab03ecc0.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\226_jpg.rf.93a63cdafd2bed9235beb60eab03ecc0.txt,0,0,ground_truth_label,452.5400000000001,30.710000000000036,899.12,1008.69,446.58,977.98
train,226_jpg.rf.93a63cdafd2bed9235beb60eab03ecc0.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\226_jpg.rf.93a63cdafd2bed9235beb60eab03ecc0.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\226_jpg.rf.93a63cdafd2bed9235beb60eab03ecc0.txt,1,0,ground_truth_label,510.03499999999997,480.7149999999999,906.525,1286.685,396.49,805.97
train,227_jpg.rf.ee913d025b07b31e69db70ea020d3f8e.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\227_jpg.rf.ee913d025b07b31e69db70ea020d3f8e.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\227_jpg.rf.ee913d025b07b31e69db70ea020d3f8e.txt,0,0,ground_truth_label,202.54500000000002,195.705,529.895,481.615,327.35,285.91
train,227_jpg.rf.ee913d025b07b31e69db70ea020d3f8e.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\227_jpg.rf.ee913d025b07b31e69db70ea020d3f8e.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\227_jpg.rf.ee913d025b07b31e69db70ea020d3f8e.txt,1,0,ground_truth_label,505.04499999999996,303.21000000000004,1057.5549999999998,670.65,552.51,367.43999999999994
train,227_jpg.rf.ee913d025b07b31e69db70ea020d3f8e.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\227_jpg.rf.ee913d025b07b31e69db70ea020d3f8e.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\227_jpg.rf.ee913d025b07b31e69db70ea020d3f8e.txt,2,0,ground_truth_label,505.0449999999999,633.21,1200.115,1022.77,695.07,389.56
train,228_jpg.rf.b103eaf8bde156e36d90b5e2ed9a181d.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\228_jpg.rf.b103eaf8bde156e36d90b5e2ed9a181d.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\228_jpg.rf.b103eaf8bde156e36d90b5e2ed9a181d.txt,0,0,ground_truth_label,247.53500000000003,333.21500000000003,1110.405,995.445,862.87,662.23
train,228_jpg.rf.b103eaf8bde156e36d90b5e2ed9a181d.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\228_jpg.rf.b103eaf8bde156e36d90b5e2ed9a181d.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\228_jpg.rf.b103eaf8bde156e36d90b5e2ed9a181d.txt,1,0,ground_truth_label,707.54,163.21500000000003,1132.62,1019.545,425.08,856.3299999999999
train,229_jpg.rf.6a0193a6405ac5b28429794e0f226433.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\229_jpg.rf.6a0193a6405ac5b28429794e0f226433.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\229_jpg.rf.6a0193a6405ac5b28429794e0f226433.txt,0,0,ground_truth_label,128.60000000000002,101.83000000000001,836.66,518.17,708.06,416.34
train,230_jpg.rf.5e2d6dacc054fd3541227b2b54c04cf0.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\230_jpg.rf.5e2d6dacc054fd3541227b2b54c04cf0.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\230_jpg.rf.5e2d6dacc054fd3541227b2b54c04cf0.txt,0,0,ground_truth_label,218.03500000000005,362.575,535.745,644.4449999999999,317.71,281.87
train,230_jpg.rf.5e2d6dacc054fd3541227b2b54c04cf0.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\230_jpg.rf.5e2d6dacc054fd3541227b2b54c04cf0.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\230_jpg.rf.5e2d6dacc054fd3541227b2b54c04cf0.txt,1,0,ground_truth_label,520.03,474.56500000000005,1063.03,823.835,543.0,349.27
train,231_jpg.rf.101ee5c47ed2f796bcadcb59b9e42b2e.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\231_jpg.rf.101ee5c47ed2f796bcadcb59b9e42b2e.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\231_jpg.rf.101ee5c47ed2f796bcadcb59b9e42b2e.txt,0,0,ground_truth_label,247.54000000000002,313.21500000000003,979.6400000000001,550.765,732.1,237.55
train,231_jpg.rf.101ee5c47ed2f796bcadcb59b9e42b2e.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\231_jpg.rf.101ee5c47ed2f796bcadcb59b9e42b2e.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\231_jpg.rf.101ee5c47ed2f796bcadcb59b9e42b2e.txt,1,0,ground_truth_label,635.0450000000001,595.7150000000001,1399.9150000000002,1078.9450000000002,764.87,483.23
train,232_jpg.rf.c9f64170df16966929d4b074617c9d8f.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\232_jpg.rf.c9f64170df16966929d4b074617c9d8f.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\232_jpg.rf.c9f64170df16966929d4b074617c9d8f.txt,0,0,ground_truth_label,785.04,193.20500000000004,1274.02,782.4150000000001,488.97999999999996,589.21
train,232_jpg.rf.c9f64170df16966929d4b074617c9d8f.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\232_jpg.rf.c9f64170df16966929d4b074617c9d8f.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\232_jpg.rf.c9f64170df16966929d4b074617c9d8f.txt,1,0,ground_truth_label,497.53999999999996,213.21500000000003,1096.28,1056.705,598.74,843.49
train,232_jpg.rf.c9f64170df16966929d4b074617c9d8f.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\232_jpg.rf.c9f64170df16966929d4b074617c9d8f.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\232_jpg.rf.c9f64170df16966929d4b074617c9d8f.txt,2,0,ground_truth_label,707.5400000000001,418.21500000000003,1070.3600000000001,1255.005,362.82,836.79
train,233_jpg.rf.492f5f71aef90a6b0a92b8515a862ee9.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\233_jpg.rf.492f5f71aef90a6b0a92b8515a862ee9.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\233_jpg.rf.492f5f71aef90a6b0a92b8515a862ee9.txt,0,0,ground_truth_label,534.0350000000001,318.57500000000005,857.905,578.385,323.87,259.81
train,234_jpg.rf.bc41df9042e6d6081ff9ed91271d7ed8.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\234_jpg.rf.bc41df9042e6d6081ff9ed91271d7ed8.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\234_jpg.rf.bc41df9042e6d6081ff9ed91271d7ed8.txt,0,0,ground_truth_label,435.03999999999996,220.715,823.76,433.745,388.72,213.03000000000003
train,234_jpg.rf.bc41df9042e6d6081ff9ed91271d7ed8.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\234_jpg.rf.bc41df9042e6d6081ff9ed91271d7ed8.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\234_jpg.rf.bc41df9042e6d6081ff9ed91271d7ed8.txt,1,0,ground_truth_label,285.03999999999996,225.70999999999998,640.46,1091.6499999999999,355.42,865.9399999999999
train,235_jpg.rf.03fd920c1adfc7734e5cbb918031eb5e.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\images\235_jpg.rf.03fd920c1adfc7734e5cbb918031eb5e.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Dataset\train\labels\235_jpg.rf.03fd920c1adfc7734e5cbb918031eb5e.txt,0,0,ground_truth_label,222.03500000000003,304.57,974.4649999999999,759.95,752.43,455.38
