source_split,filename,filepath,x1,y1,x2,y2,width_px,height_px,cluster,area_px,size_class
raw_images,011.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\011.jpg,244.9742126464844,21.83147430419922,1196.704345703125,556.8690185546875,951.7301330566406,535.0375442504883,0,509211.35317981546,Juvenile
raw_images,011.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\011.jpg,1193.239501953125,277.5946655273437,1454.5948486328125,743.2523193359375,261.3553466796875,465.65765380859375,1,121702.11754519492,Fries
raw_images,012.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\012.jpg,98.94023895263672,167.88592529296875,777.8115844726562,758.6494140625,678.8713455200195,590.7634887695312,0,401052.4045050726,Juvenile
raw_images,013.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\013.jpg,105.947021484375,243.60948181152344,748.0489501953125,947.0096435546876,642.1019287109375,703.4001617431641,0,451654.60051087104,Juvenile
raw_images,014.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\014.jpg,124.70207214355467,167.6267852783203,410.7881774902344,656.7435302734375,286.0861053466797,489.1167449951172,1,139929.50463549816,Fries
raw_images,015.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\015.jpg,116.56880950927734,253.24388122558597,943.528076171875,732.330810546875,826.9592666625977,479.08692932128906,0,396185.37573916896,Juvenile
raw_images,016.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\016.jpg,53.462528228759766,247.3910980224609,539.5403442382812,1218.8858642578125,486.0778160095215,971.4947662353516,0,472222.0542363603,Juvenile
raw_images,017.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\017.jpg,323.71630859375,147.6913604736328,597.1774291992188,685.600341796875,273.46112060546875,537.9089813232422,1,147097.19281639997,Fries
raw_images,018.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\018.jpg,201.09007263183597,97.52069091796876,700.1165161132812,1022.9774780273438,499.0264434814453,925.456787109375,0,461827.4090669565,Juvenile
raw_images,019.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\019.jpg,274.95123291015625,122.28719329833984,1043.62890625,547.2075805664062,768.6776733398438,424.9203872680664,2,326626.81463988265,Fingerling
raw_images,020.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\020.jpg,39.22492218017578,51.22354888916016,814.6544799804688,326.7729187011719,775.429557800293,275.5493698120117,2,213669.12598547764,Fingerling
raw_images,020.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\020.jpg,765.6744995117188,125.09447479248048,884.0,361.5850524902344,118.32550048828124,236.4905776977539,1,27982.86596684949,Fries
raw_images,021.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\021.jpg,227.46844482421875,235.23794555664065,912.4159545898438,977.685791015625,684.947509765625,742.4478454589844,0,508537.80287798494,Juvenile
raw_images,022.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\022.jpg,261.6104736328125,104.79801177978516,1156.2177734375,427.3772583007813,894.6072998046875,322.5792465209961,2,288581.74870317895,Fingerling
raw_images,023.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\023.jpg,254.1427764892578,108.03741455078124,1014.3456420898438,753.7088623046875,760.2028656005859,645.6714477539062,0,490841.28481899854,Juvenile
raw_images,024.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\024.jpg,463.3244018554688,2.300006628036499,760.213134765625,976.4771118164062,296.88873291015625,974.1771051883698,0,289222.2063894591,Juvenile
raw_images,025.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\025.jpg,266.06610107421875,129.65872192382812,757.1983642578125,934.2120361328124,491.13226318359375,804.5533142089844,0,395142.0900593195,Juvenile
raw_images,026.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\026.jpg,228.9075469970703,124.2044906616211,997.547607421875,778.564453125,768.6400604248047,654.3599624633789,0,502967.2810874245,Juvenile
raw_images,027.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\027.jpg,208.1173858642578,9.271467208862305,713.2064208984375,333.66522216796875,505.0890350341797,324.39375495910645,1,163847.72866340922,Fries
raw_images,028.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\028.jpg,47.09644317626953,21.30936622619629,288.5238952636719,956.6004028320312,241.42745208740237,935.291036605835,1,225804.9319279321,Fries
raw_images,029.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\029.jpg,123.80645751953124,115.16667175292967,437.32861328125,961.6300659179688,313.52215576171875,846.4633941650391,1,265385.0281120045,Fries
raw_images,030.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\030.jpg,198.73585510253903,231.67071533203125,821.2162475585938,681.0344848632812,622.4803924560547,449.36376953125,1,279720.1356133446,Fries
raw_images,031.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\031.jpg,488.5938415527344,129.63392639160156,866.7915649414062,1154.5435791015625,378.1977233886719,1024.909652709961,0,387618.49733398156,Juvenile
raw_images,032.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\032.jpg,224.64952087402344,83.63313293457031,507.28753662109375,861.7975463867188,282.6380157470703,778.1644134521484,1,219938.84574309806,Fries
raw_images,033.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\033.jpg,353.09912109375,298.8360900878906,1171.1055908203125,931.4779663085938,818.0064697265625,632.6418762207031,0,517505.1477684863,Juvenile
raw_images,034.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\034.jpg,342.89990234375,215.48931884765625,629.634521484375,568.4632568359375,286.734619140625,352.97393798828125,1,101209.84767563641,Fries
raw_images,035.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\035.jpg,269.5557861328125,205.87615966796875,677.7125854492188,533.7620239257812,408.1567993164063,327.8858642578125,1,133828.84489656243,Fries
raw_images,036.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\036.jpg,194.7819366455078,120.4191665649414,882.2060546875,714.9500122070312,687.4241180419922,594.5308456420898,0,408694.8422142734,Juvenile
raw_images,036.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\036.jpg,185.4738311767578,93.9909210205078,588.89306640625,768.0,403.4192352294922,674.0090789794922,1,271908.22717964114,Fries
raw_images,036.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\036.jpg,293.0122985839844,379.3503723144531,597.1007080078125,767.7199096679688,304.0884094238281,388.3695373535156,1,118098.67488249857,Fries
raw_images,037.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\037.jpg,182.35206604003903,36.7381591796875,476.7226257324219,814.1726684570312,294.3705596923828,777.4345092773438,1,228853.83162014466,Fries
raw_images,038.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\038.jpg,288.0004272460937,56.69868850708008,812.4934692382812,656.8504638671875,524.4930419921875,600.1517753601074,1,314775.4303156347,Fries
raw_images,039.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\039.jpg,178.9952850341797,118.40708923339844,413.6102600097656,1065.62939453125,234.61497497558597,947.2223052978516,0,222232.5374537723,Juvenile
raw_images,039.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\039.jpg,189.7294921875,473.414794921875,425.3592224121094,1069.4173583984375,235.62973022460935,596.0025634765625,1,140435.92324515802,Fries
raw_images,040.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\040.jpg,64.39984893798828,50.89752960205078,472.3145446777344,996.3128051757812,407.9146957397461,945.4152755737304,0,385648.7844833664,Juvenile
raw_images,041.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\041.jpg,59.94062042236328,45.19732666015625,446.6666564941406,542.4169921875,386.7260360717773,497.21966552734375,1,192287.79030632458,Fries
raw_images,042.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\042.jpg,521.20458984375,72.07886505126953,975.108642578125,562.8485107421875,453.904052734375,490.769645690918,1,222762.331138121,Fries
raw_images,042.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\042.jpg,138.1935577392578,22.103317260742188,883.3181762695312,596.3165893554688,745.1246185302734,574.2132720947266,0,427860.44532460324,Juvenile
raw_images,042.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\042.jpg,134.81820678710938,34.043479919433594,766.8118896484375,736.4329833984375,631.9936828613281,702.3895034790039,0,443905.7291068353,Juvenile
raw_images,043.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\043.jpg,357.80438232421875,199.9024353027344,657.6072998046875,548.8994140625,299.80291748046875,348.9969787597656,1,104630.31242404692,Fries
raw_images,043.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\043.jpg,356.4125366210937,366.9491271972656,734.238037109375,543.1634521484375,377.8255004882813,176.21432495117188,1,66578.26551788115,Fries
raw_images,044.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\044.jpg,35.408782958984375,21.99039459228516,674.191650390625,811.9161376953125,638.7828674316406,789.9257431030273,0,504591.0312374213,Juvenile
raw_images,045.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\045.jpg,177.10659790039062,312.9960021972656,924.25732421875,981.2085571289062,747.1507263183594,668.2125549316406,0,499255.4957522219,Juvenile
raw_images,046.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\046.jpg,469.097412109375,110.12507629394533,1126.1683349609375,704.8135986328125,657.0709228515625,594.6885223388672,0,390752.5361824315,Juvenile
raw_images,047.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\047.jpg,38.37236404418945,168.73681640625,945.5277709960938,614.7447509765625,907.1554069519044,446.0079345703125,2,404598.5093889102,Fingerling
raw_images,048.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\048.jpg,356.89569091796875,40.85240936279297,631.8355102539062,986.6963500976562,274.9398193359375,945.8439407348632,0,260050.16218563446,Juvenile
raw_images,049.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\049.jpg,222.2913360595703,173.48812866210938,565.8062133789062,1037.826416015625,343.51487731933594,864.3382873535156,0,296913.06074264785,Juvenile
raw_images,050.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\050.jpg,332.7959289550781,171.511474609375,784.951416015625,1147.7076416015625,452.1554870605469,976.1961669921876,0,441392.45335299155,Juvenile
raw_images,051.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\051.jpg,93.7873077392578,198.41184997558597,401.8497619628906,927.1189575195312,308.0624542236328,728.7071075439453,1,224487.29996019253,Fries
raw_images,052.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\052.jpg,229.53814697265625,426.3672790527344,1085.85546875,670.7531127929688,856.3173217773438,244.3858337402344,2,209271.82262876074,Fingerling
raw_images,053.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\053.jpg,341.7357177734375,151.49539184570312,934.2791748046876,922.8164672851562,592.54345703125,771.3210754394531,0,457041.25652195513,Juvenile
raw_images,054.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\054.jpg,292.12652587890625,152.58616638183594,634.5147094726562,1187.8248291015625,342.38818359375,1035.2386627197266,0,354453.48531463,Juvenile
raw_images,055.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\055.jpg,194.44520568847656,96.70939636230467,977.8140869140624,396.8075866699219,783.3688812255859,300.0981903076172,2,235087.58359910105,Fingerling
raw_images,056.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\056.jpg,1.67249858379364,108.0691909790039,813.7460327148438,466.2456970214844,812.0735341310501,358.17650604248047,2,290865.6611046285,Fingerling
raw_images,057.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\057.jpg,49.23684310913086,158.09239196777344,941.1905517578124,663.021484375,891.9537086486816,504.92909240722656,0,450373.3765772386,Juvenile
raw_images,058.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\058.jpg,201.21815490722656,413.4759521484375,579.719970703125,951.3717041015624,378.5018157958984,537.895751953125,1,203594.51882315797,Fries
raw_images,058.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\058.jpg,201.47702026367188,170.35162353515625,581.1199951171875,954.0523681640624,379.6429748535156,783.7007446289062,1,297526.4820858333,Fries
raw_images,059.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\059.jpg,398.73095703125,21.87472915649414,999.7368774414062,834.6659545898438,601.0059204101562,812.7912254333496,0,488492.3385428691,Juvenile
raw_images,060.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\060.jpg,614.4559326171875,161.1848907470703,1256.6029052734375,841.9766235351562,642.14697265625,680.7917327880859,0,437168.3502192721,Juvenile
raw_images,061.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\061.jpg,278.7107849121094,162.99758911132812,602.3467407226562,1198.6861572265625,323.6359558105469,1035.6885681152344,0,335186.05966403056,Juvenile
raw_images,062.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\062.jpg,69.06211853027344,178.31613159179688,963.6949462890624,680.5777587890625,894.6328277587891,502.2616271972656,0,449339.73981422046,Juvenile
raw_images,063.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\063.jpg,126.93196105957033,324.38543701171875,984.8087158203124,542.1383666992188,857.8767547607422,217.7529296875,2,186805.17665995657,Fingerling
raw_images,064.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\064.jpg,331.7618713378906,83.57512664794922,915.3768920898438,833.754638671875,583.6150207519531,750.1795120239258,0,437816.0314775335,Juvenile
raw_images,065.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\065.jpg,383.2462768554688,96.77996063232422,1022.3264770507812,765.9154663085938,639.0802001953125,669.1355056762695,0,427631.252925382,Juvenile
raw_images,066.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\066.jpg,286.7426147460937,64.25357818603516,897.8012084960938,869.8215942382812,611.05859375,805.5680160522461,0,492249.2590588629,Juvenile
raw_images,067.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\067.jpg,310.7914428710937,131.86941528320312,655.6718139648438,464.9519348144531,344.88037109375,333.08251953125,1,114873.62294077873,Fries
raw_images,067.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\067.jpg,297.3117980957031,202.5161895751953,710.1072998046875,470.2305603027344,412.7955017089844,267.71437072753906,1,110511.28797917953,Fries
raw_images,068.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\068.jpg,181.88165283203125,104.73340606689452,946.178466796875,387.05029296875,764.2968139648438,282.31688690185547,2,215773.89718756126,Fingerling
raw_images,068.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\068.jpg,165.03671264648438,0.0,981.862060546875,237.9328155517578,816.8253479003906,237.9328155517578,2,194349.55483998405,Fingerling
raw_images,069.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\069.jpg,96.9767837524414,84.34879302978516,917.2864379882812,440.9927978515625,820.3096542358398,356.64400482177734,2,292558.52028063737,Fingerling
raw_images,070.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\070.jpg,244.8983917236328,208.40402221679688,620.5205078125,1046.8453369140625,375.6221160888672,838.4413146972656,0,314937.10084291873,Juvenile
raw_images,070.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\070.jpg,245.85020446777344,517.0304565429688,618.9583740234375,1046.0068359375,373.10816955566406,528.9763793945312,1,197365.40865407605,Fries
raw_images,071.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\071.jpg,203.81504821777344,46.22303771972656,677.2832641601562,896.4558715820312,473.4682159423828,850.2328338623047,0,402558.22298442177,Juvenile
raw_images,072.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\072.jpg,250.21250915527344,47.94500350952149,802.4896240234375,796.714111328125,552.2771148681641,748.7691078186035,0,413528.0425684676,Juvenile
raw_images,073.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\073.jpg,331.5143127441406,12.32386589050293,844.2230224609375,972.531494140625,512.7087097167969,960.207628250122,0,492306.8141403458,Juvenile
raw_images,074.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\074.jpg,452.84124755859375,203.9976348876953,1169.9251708984375,862.9263305664062,717.0839233398438,658.9286956787109,0,472507.174298496,Juvenile
raw_images,075.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\075.jpg,251.5904083251953,132.11854553222656,780.9891967773438,573.0433349609375,529.3987884521484,440.9247894287109,1,233425.0493220782,Fries
raw_images,076.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\076.jpg,469.0895385742188,261.41656494140625,758.4746704101562,604.6448364257812,289.3851318359375,343.228271484375,1,99325.1585933268,Fries
raw_images,077.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\077.jpg,562.1165161132812,791.7073364257812,1407.50390625,1299.2042236328125,845.3873901367188,507.4968872070313,0,429031.46897846094,Juvenile
raw_images,077.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\077.jpg,1125.6116943359375,18.087661743164062,1510.52783203125,665.8212890625,384.9161376953125,647.7336273193359,1,249323.12608313374,Fries
raw_images,078.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\078.jpg,423.246826171875,629.955810546875,1130.937744140625,1282.413818359375,707.69091796875,652.4580078125,0,461738.60648489,Juvenile
raw_images,078.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\078.jpg,493.7808837890625,116.70543670654295,805.1054077148438,1134.12548828125,311.32452392578125,1017.420051574707,0,316747.8131890395,Juvenile
raw_images,078.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\078.jpg,248.13113403320312,671.7050170898438,794.9606323242188,1084.75439453125,546.8294982910156,413.0493774414063,1,225867.58383570056,Fries
raw_images,078.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\078.jpg,250.06951904296875,671.1452026367188,796.1279907226562,1269.2447509765625,546.0584716796875,598.0995483398438,1,326597.32527876645,Fries
raw_images,078.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\078.jpg,699.6293334960938,772.0087890625,878.6849365234375,1440.5567626953125,179.05560302734375,668.5479736328125,1,119707.26057153195,Fries
raw_images,079.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\079.jpg,346.1343994140625,227.71987915039065,934.3233642578124,861.1939086914062,588.18896484375,633.4740295410156,0,372602.4336911291,Juvenile
raw_images,079.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\079.jpg,760.4583740234375,328.8820495605469,1137.4742431640625,755.4727172851562,377.015869140625,426.5906677246094,1,160831.45135947317,Fries
raw_images,079.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\079.jpg,556.5225830078125,245.94235229492188,931.5535278320312,661.9209594726562,375.0309448242188,415.9786071777344,1,156004.8500765283,Fries
raw_images,080.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\080.jpg,387.8469543457031,519.7498779296875,1214.6826171875,982.748046875,826.8356628417969,462.9981689453125,0,382823.3979144357,Juvenile
raw_images,080.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\080.jpg,235.48141479492188,240.35546875,988.1791381835938,590.9429931640625,752.6977233886719,350.5875244140625,2,263886.43147493526,Fingerling
raw_images,080.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\080.jpg,620.2339477539062,240.6569976806641,983.1546630859376,562.2710571289062,362.9207153320313,321.6140594482422,1,116720.4045157945,Fries
raw_images,080.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\080.jpg,630.1376953125,223.22418212890625,835.5586547851562,495.33642578125,205.42095947265625,272.1122436523437,1,55897.558175321654,Fries
raw_images,080.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\080.jpg,235.8991241455078,379.0565490722656,993.7451171875,599.3474731445312,757.8459930419922,220.2909240722656,2,166946.59411168422,Fingerling
raw_images,081.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\081.jpg,316.54107666015625,352.9299621582031,629.25341796875,1012.2481689453124,312.7123413085937,659.3182067871094,1,206176.9401117805,Fries
raw_images,081.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\081.jpg,803.8392944335938,571.8460693359375,1662.1610107421875,938.6478881835938,858.3217163085938,366.80181884765625,2,314833.9666984342,Fingerling
raw_images,081.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\081.jpg,531.8798828125,207.3383026123047,915.139892578125,1024.2393798828125,383.260009765625,816.9010772705078,0,313085.5148522444,Juvenile
raw_images,082.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\082.jpg,779.925537109375,91.9893569946289,1049.5447998046875,1070.9244384765625,269.6192626953125,978.9350814819336,0,263939.7548957346,Juvenile
raw_images,082.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\082.jpg,499.2440185546875,65.18876647949219,1044.49462890625,559.4593505859375,545.2506103515625,494.2705841064453,1,269501.3376628626,Fries
raw_images,083.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\083.jpg,25.01296043395996,187.89691162109372,813.4139404296875,812.3643798828125,788.4009799957275,624.4674682617188,0,492330.76395298995,Juvenile
raw_images,083.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\083.jpg,835.929931640625,345.83819580078125,1141.2427978515625,610.4927368164062,305.3128662109375,264.654541015625,1,80802.43647322059,Fries
raw_images,083.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\083.jpg,623.1587524414062,222.4452362060547,1440.990234375,470.4093017578125,817.8314819335938,247.9640655517578,2,202792.81919647288,Fingerling
raw_images,084.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\084.jpg,1168.0523681640625,635.2744140625,1701.2076416015625,1311.231689453125,533.1552734375,675.957275390625,0,360390.18599295616,Juvenile
raw_images,084.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\084.jpg,136.7947998046875,338.7054138183594,1118.363037109375,643.5260009765625,981.5682373046876,304.8205871582031,2,299202.20643105736,Fingerling
